1,0.010000,0.000000
2,0.020000,-0.000000
3,0.030000,-0.000000
4,0.040000,0.000000
5,0.050000,0.000000
6,0.060000,-0.000000
7,0.070000,-0.000000
8,0.080000,0.000000
9,0.090000,0.000000
10,0.100000,-0.000000
11,0.110000,-0.000000
12,0.120000,0.000000
13,0.130000,0.000000
14,0.140000,-0.000000
15,0.150000,-0.000000
16,0.160000,0.000000
17,0.170000,0.000000
18,0.180000,-0.000000
19,0.190000,-0.000000
20,0.200000,0.000000
21,0.210000,0.000000
22,0.220000,-0.000000
23,0.230000,-0.000000
24,0.240000,0.000000
25,0.250000,0.000000
26,0.260000,0.000000
27,0.270000,-0.000000
28,0.280000,-0.000000
29,0.290000,0.000000
30,0.300000,0.000000
31,0.310000,-0.000000
32,0.320000,-0.000000
33,0.330000,0.000000
34,0.340000,0.000000
35,0.350000,-0.000000
36,0.360000,-0.000000
37,0.370000,0.000000
38,0.380000,0.000000
39,0.390000,-0.000000
40,0.400000,-0.000000
41,0.410000,0.000000
42,0.420000,0.000000
43,0.430000,-0.000000
44,0.440000,-0.000000
45,0.450000,-0.000000
46,0.460000,0.000000
47,0.470000,0.000000
48,0.480000,-0.000000
49,0.490000,-0.000000
50,0.500000,0.000000
51,0.510000,0.000000
52,0.520000,-0.000000
53,0.530000,-0.000000
54,0.540000,0.000000
55,0.550000,0.000000
56,0.560000,-0.000000
57,0.570000,-0.000000
58,0.580000,-0.000000
59,0.590000,0.000000
60,0.600000,0.000000
61,0.610000,-0.000000
62,0.620000,-0.000000
63,0.630000,0.000000
64,0.640000,0.000000
65,0.650000,-0.000000
66,0.660000,-0.000000
67,0.670000,-0.000000
68,0.680000,0.000000
69,0.690000,0.000000
70,0.700000,-0.000000
71,0.710000,-0.000000
72,0.720000,0.000000
73,0.730000,0.000000
74,0.740000,-0.000000
75,0.750000,-0.000000
76,0.760000,-0.000000
77,0.770000,0.000000
78,0.780000,0.000000
79,0.790000,-0.000000
80,0.800000,-0.000000
81,0.810000,0.000000
82,0.820000,0.000000
83,0.830000,-0.000000
84,0.840000,-0.000000
85,0.850000,-0.000000
86,0.860000,0.000000
87,0.870000,0.000000
88,0.880000,-0.000000
89,0.890000,-0.000000
90,0.900000,0.000000
91,0.910000,0.000000
92,0.920000,0.000000
93,0.930000,-0.000000
94,0.940000,-0.000000
95,0.950000,0.000000
96,0.960000,0.000000
97,0.970000,-0.000000
98,0.980000,-0.000000
99,0.990000,-0.000000
100,1.000000,0.000000
101,1.010000,0.000000
102,1.020000,-0.000000
103,1.030000,-0.000000
104,1.040000,-0.000000
105,1.050000,0.000000
106,1.060000,0.000000
107,1.070000,-0.000000
108,1.080000,-0.000000
109,1.090000,0.000000
110,1.100000,0.000000
111,1.110000,0.000000
112,1.120000,-0.000000
113,1.130000,-0.000000
114,1.140000,0.000000
115,1.150000,0.000000
116,1.160000,0.000000
117,1.170000,-0.000000
118,1.180000,-0.000000
119,1.190000,0.000000
120,1.200000,0.000000
121,1.210000,0.000000
122,1.220000,-0.000000
123,1.230000,-0.000000
124,1.240000,0.000000
125,1.250000,0.000000
126,1.260000,0.000000
127,1.270000,-0.000000
128,1.280000,-0.000000
129,1.290000,0.000000
130,1.300000,0.000000
131,1.310000,0.000000
132,1.320000,-0.000000
133,1.330000,-0.000000
134,1.340000,0.000000
135,1.350000,0.000000
136,1.360000,0.000000
137,1.370000,-0.000000
138,1.380000,-0.000000
139,1.390000,0.000000
140,1.400000,0.000000
141,1.410000,0.000000
142,1.420000,-0.000000
143,1.430000,-0.000000
144,1.440000,-0.000000
145,1.450000,0.000000
146,1.460000,0.000000
147,1.470000,-0.000000
148,1.480000,-0.000000
149,1.490000,-0.000000
150,1.500000,0.000000
151,1.510000,0.000000
152,1.520000,0.000000
153,1.530000,-0.000000
154,1.540000,-0.000000
155,1.550000,0.000000
156,1.560000,0.000001
157,1.570000,0.000000
158,1.580000,-0.000001
159,1.590000,-0.000001
160,1.600000,-0.000000
161,1.610000,0.000001
162,1.620000,0.000001
163,1.630000,-0.000000
164,1.640000,-0.000001
165,1.650000,-0.000001
166,1.660000,0.000001
167,1.670000,0.000001
168,1.680000,0.000000
169,1.690000,-0.000001
170,1.700000,-0.000002
171,1.710000,-0.000000
172,1.720000,0.000002
173,1.730000,0.000002
174,1.740000,-0.000000
175,1.750000,-0.000002
176,1.760000,-0.000002
177,1.770000,0.000001
178,1.780000,0.000003
179,1.790000,0.000001
180,1.800000,-0.000002
181,1.810000,-0.000004
182,1.820000,-0.000001
183,1.830000,0.000003
184,1.840000,0.000004
185,1.850000,0.000001
186,1.860000,-0.000004
187,1.870000,-0.000005
188,1.880000,-0.000000
189,1.890000,0.000005
190,1.900000,0.000005
191,1.910000,-0.000000
192,1.920000,-0.000007
193,1.930000,-0.000006
194,1.940000,0.000001
195,1.950000,0.000008
196,1.960000,0.000007
197,1.970000,-0.000002
198,1.980000,-0.000010
199,1.990000,-0.000008
200,2.000000,0.000002
201,2.010000,0.000012
202,2.020000,0.000010
203,2.030000,-0.000002
204,2.040000,-0.000014
205,2.050000,-0.000012
206,2.060000,0.000002
207,2.070000,0.000016
208,2.080000,0.000015
209,2.090000,-0.000002
210,2.100000,-0.000019
211,2.110000,-0.000019
212,2.120000,-0.000000
213,2.130000,0.000021
214,2.140000,0.000024
215,2.150000,0.000003
216,2.160000,-0.000023
217,2.170000,-0.000029
218,2.180000,-0.000008
219,2.190000,0.000023
220,2.200000,0.000036
221,2.210000,0.000016
222,2.220000,-0.000022
223,2.230000,-0.000043
224,2.240000,-0.000026
225,2.250000,0.000017
226,2.260000,0.000049
227,2.270000,0.000040
228,2.280000,-0.000008
229,2.290000,-0.000053
230,2.300000,-0.000055
231,2.310000,-0.000008
232,2.320000,0.000052
233,2.330000,0.000072
234,2.340000,0.000030
235,2.350000,-0.000042
236,2.360000,-0.000085
237,2.370000,-0.000059
238,2.380000,0.000022
239,2.390000,0.000091
240,2.400000,0.000091
241,2.410000,0.000013
242,2.420000,-0.000083
243,2.430000,-0.000120
244,2.440000,-0.000061
245,2.450000,0.000054
246,2.460000,0.000137
247,2.470000,0.000117
248,2.480000,0.000000
249,2.490000,-0.000128
250,2.500000,-0.000167
251,2.510000,-0.000077
252,2.520000,0.000083
253,2.530000,0.000194
254,2.540000,0.000165
255,2.550000,0.000006
256,2.560000,-0.000173
257,2.570000,-0.000236
258,2.580000,-0.000128
259,2.590000,0.000087
260,2.600000,0.000256
261,2.610000,0.000252
262,2.620000,0.000064
263,2.630000,-0.000187
264,2.640000,-0.000327
265,2.650000,-0.000246
266,2.660000,0.000017
267,2.670000,0.000292
268,2.680000,0.000389
269,2.690000,0.000225
270,2.700000,-0.000110
271,2.710000,-0.000400
272,2.720000,-0.000445
273,2.730000,-0.000193
274,2.740000,0.000212
275,2.750000,0.000512
276,2.760000,0.000499
277,2.770000,0.000159
278,2.780000,-0.000313
279,2.790000,-0.000622
280,2.800000,-0.000560
281,2.810000,-0.000142
282,2.820000,0.000398
283,2.830000,0.000734
284,2.840000,0.000650
285,2.850000,0.000167
286,2.860000,-0.000456
287,2.870000,-0.000861
288,2.880000,-0.000792
289,2.890000,-0.000253
290,2.900000,0.000482
291,2.910000,0.001002
292,2.920000,0.000992
293,2.930000,0.000414
294,2.940000,-0.000448
295,2.950000,-0.001128
296,2.960000,-0.001235
297,2.970000,-0.000671
298,2.980000,0.000298
299,2.990000,0.001176
300,3.000000,0.001493
301,3.010000,0.001053
302,3.020000,0.000042
303,3.030000,-0.001060
304,3.040000,-0.001708
305,3.050000,-0.001557
306,3.060000,-0.000630
307,3.070000,0.000678
308,3.080000,0.001765
309,3.090000,0.002095
310,3.100000,0.001451
311,3.110000,0.000062
312,3.120000,-0.001472
313,3.130000,-0.002443
314,3.140000,-0.002356
315,3.150000,-0.001185
316,3.160000,0.000602
317,3.170000,0.002237
318,3.180000,0.002997
319,3.190000,0.002517
320,3.200000,0.000953
321,3.210000,-0.001096
322,3.220000,-0.002824
323,3.230000,-0.003536
324,3.240000,-0.002905
325,3.250000,-0.001094
326,3.260000,0.001284
327,3.270000,0.003367
328,3.280000,0.004338
329,3.290000,0.003739
330,3.300000,0.001671
331,3.310000,-0.001193
332,3.320000,-0.003833
333,3.330000,-0.005256
334,3.340000,-0.004882
335,3.350000,-0.002771
336,3.360000,0.000403
337,3.370000,0.003602
338,3.380000,0.005789
339,3.390000,0.006257
340,3.400000,0.004816
341,3.410000,0.001825
342,3.420000,-0.001926
343,3.430000,-0.005404
344,3.440000,-0.007588
345,3.450000,-0.007736
346,3.460000,-0.005623
347,3.470000,-0.001675
348,3.480000,0.003098
349,3.490000,0.007359
350,3.500000,0.009859
351,3.510000,0.009823
352,3.520000,0.007189
353,3.530000,0.002598
354,3.540000,-0.002838
355,3.550000,-0.007863
356,3.560000,-0.011368
357,3.570000,-0.012587
358,3.580000,-0.011179
359,3.590000,-0.007262
360,3.600000,-0.001417
361,3.610000,0.005334
362,3.620000,0.011653
363,3.630000,0.016133
364,3.640000,0.017641
365,3.650000,0.015643
366,3.660000,0.010377
367,3.670000,0.002796
368,3.680000,-0.005711
369,3.690000,-0.013673
370,3.700000,-0.019845
371,3.710000,-0.023357
372,3.720000,-0.023709
373,3.730000,-0.020712
374,3.740000,-0.014468
375,3.750000,-0.005420
376,3.760000,0.005554
377,3.770000,0.017128
378,3.780000,0.027677
379,3.790000,0.035570
380,3.800000,0.039535
381,3.810000,0.038919
382,3.820000,0.033756
383,3.830000,0.024616
384,3.840000,0.012337
385,3.850000,-0.002210
386,3.860000,-0.018210
387,3.870000,-0.034829
388,3.880000,-0.051054
389,3.890000,-0.065599
390,3.900000,-0.076975
391,3.910000,-0.083725
392,3.920000,-0.084728
393,3.930000,-0.079436
394,3.940000,-0.067899
395,3.950000,-0.050586
396,3.960000,-0.028075
397,3.970000,-0.000776
398,3.980000,0.031179
399,3.990000,0.067825
400,4.000000,0.109114
401,4.010000,0.154654
402,4.020000,0.203596
403,4.030000,0.254732
404,4.040000,0.306786
405,4.050000,0.358746
406,4.060000,0.410084
407,4.070000,0.460767
408,4.080000,0.511039
409,4.090000,0.561089
410,4.100000,0.610752
411,4.110000,0.659386
412,4.120000,0.705991
413,4.130000,0.749508
414,4.140000,0.789164
415,4.150000,0.824716
416,4.160000,0.856478
417,4.170000,0.885106
418,4.180000,0.911257
419,4.190000,0.935238
420,4.200000,0.956811
421,4.210000,0.975229
422,4.220000,0.989493
423,4.230000,0.998716
424,4.240000,1.002463
425,4.250000,1.000916
426,4.260000,0.994815
427,4.270000,0.985180
428,4.280000,0.972935
429,4.290000,0.958571
430,4.300000,0.941968
431,4.310000,0.922446
432,4.320000,0.899023
433,4.330000,0.870788
434,4.340000,0.837254
435,4.350000,0.798575
436,4.360000,0.755550
437,4.370000,0.709413
438,4.380000,0.661489
439,4.390000,0.612819
440,4.400000,0.563883
441,4.410000,0.514497
442,4.420000,0.463924
443,4.430000,0.411147
444,4.440000,0.355232
445,4.450000,0.295668
446,4.460000,0.232580
447,4.470000,0.166767
448,4.480000,0.099552
449,4.490000,0.032496
450,4.500000,-0.032955
451,4.510000,-0.095780
452,4.520000,-0.155588
453,4.530000,-0.212658
454,4.540000,-0.267809
455,4.550000,-0.322155
456,4.560000,-0.376783
457,4.570000,-0.432454
458,4.580000,-0.489379
459,4.590000,-0.547121
460,4.600000,-0.604651
461,4.610000,-0.660513
462,4.620000,-0.713089
463,4.630000,-0.760880
464,4.640000,-0.802764
465,4.650000,-0.838168
466,4.660000,-0.867150
467,4.670000,-0.890346
468,4.680000,-0.908841
469,4.690000,-0.923957
470,4.700000,-0.937016
471,4.710000,-0.949123
472,4.720000,-0.960983
473,4.730000,-0.972797
474,4.740000,-0.984238
475,4.750000,-0.994500
476,4.760000,-1.002414
477,4.770000,-1.006608
478,4.780000,-1.005673
479,4.790000,-0.998353
480,4.800000,-0.983649
481,4.810000,-0.960986
482,4.820000,-0.930160
483,4.830000,-0.891542
484,4.840000,-0.845688
485,4.850000,-0.793897
486,4.860000,-0.737039
487,4.870000,-0.677307
488,4.880000,-0.614962
489,4.890000,-0.553570
490,4.900000,-0.490974
491,4.910000,-0.434176
492,4.920000,-0.374544
493,4.930000,-0.328507
494,4.940000,-0.271105
495,4.950000,-0.243632
496,4.960000,-0.180681
497,4.970000,-0.185987
498,4.980000,-0.096203
499,4.990000,-0.165355
